,Asmir,Begovic,P,1987-06-20,,34,1,Bosnia,Bournemouth
,Sinaly,Diomandé,D,2001-04-09,,20,2,Costa d'Avorio,Lione
,Marcelo,,D,1987-05-20,,34,2,Brasile,Lione
,Maxwel,Cornet,D,1996-09-27,,25,7,Costa d'Avorio,Lione
,Thiago,Mendes,C,1992-03-15,,29,10,Brasile,Lione
,Houssem,Aouar,C,1998-06-30,Adidas,23,27,Francia,Lione
,Bruno,Guimarães,C,1997-11-16,,24,15,Brasile,Lione
,Lucas,Paquetá,C,1997-08-27,,24,14,Brasile,Lione
,Memphis,Depay,A,1994-02-13,,27,24,Olanda,Lione
,Karl,Ekambi,A,1992-09-14,,29,9,Camerun,Lione
,Steve,Mandanda,P,1985-03-28,,36,1,Francia,Marsiglia
,Yohann,Pelé,P,1982-11-04,,39,1,Francia,Marsiglia
,Duje,Caleta-Car,D,1996-09-17,,25,12,Croazia,Marsiglia
,Leonardo,Balerdi,D,1999-01-26,,22,4,Argentina,Marsiglia
,Álvaro,González,D,1990-01-08,,31,4,Spagna,Marsiglia
,Jordan,Amavi,D,1994-03-09,,27,5,Francia,Marsiglia
,Boubacar,Kamara,C,1999-11-23,,22,18,Francia,Marsiglia
,Pape,Gueye,C,1999-01-24,,22,5,Francia,Marsiglia
,Valentin,Rongier,C,1994-12-07,,27,10,Francia,Marsiglia
,Michaël,Cuisance,C,1999-08-16,,22,6,Francia,Marsiglia
,Florian,Thauvin,A,1993-01-26,,28,17,Francia,Marsiglia
,Arkadiusz,Milik,A,1994-02-28,,27,12,Francia,Marsiglia
,Benjamin,Lecomte,P,1991-04-26,,30,6,Francia,Monaco
,Radoslaw,Majecki,P,1999-11-16,,22,3,Polonia,Monaco
,Benoît,Badiashile,D,2001-03-26,,20,14,Francia,Monaco
,Axel,Disasi,D,1998-03-11,,23,12,Francia,Monaco
,Chrislain,Matsima,D,2002-05-15,,19,3,Francia,Monaco
,Ruben,Aguilar,D,1993-04-26,,28,6,Francia,Monaco
,Aurélien,Tchouaméni,C,2000-01-27,,21,10,Francia,Monaco
,Youssouf,Fofana,C,1999-01-10,,22,10,Francia,Monaco
,Cesc,Fàbregas,C,1987-05-04,Adidas,34,4,Spagna,Monaco
,Gelson,Martins,A,1995-05-11,,26,12,Portogallo,Monaco
,Wissam,Ben Yedder,A,1990-08-12,Adidas,31,23,Francia,Monaco
,Kevin,Volland,A,1992-07-30,,29,15,Germania,Monaco
,Walter,Benítez,P,1993-01-19,,28,6,Argentina,Nizza
,Yoan,Cardinale,P,1994-03-27,,27,1,Francia,Nizza
,William,Saliba,D,2001-03-24,,20,9,Francia,Nizza
,Jean-Clair,Todibo,D,1999-12-30,,22,7,Francia,Nizza
,Robson,Bambu,D,1997-11-12,,24,3,Brasile,Nizza
,Andy,Pelmard,D,2000-03-12,,21,3,Francia,Nizza
,Morgan,Schneiderlin,C,1989-11-08,,32,5,Francia,Nizza
,Danilo,,C,1996-02-28,,25,4,Brasile,Nizza
,Khéphren,Thuram,C,2001-03-26,,20,4,Francia,Nizza
,Jeff,Reine-Adélaïde,C,1998-01-17,,23,14,Francia,Nizza
,Alexis,Trouillet,C,2000-12-23,,21,1,Francia,Nizza
,Kasper,Dolberg,A,1997-10-06,Nike,24,13,Danimarca,Nizza
,Amine,Gouiri,A,2000-02-16,,21,12,Francia,Nizza
,Keylor,Navas,P,1986-12-15,,35,6,Costarica,PSG
,Sergio,Rico,P,1993-09-01,,28,4,Spagna,PSG
,Marquinhos,,D,1994-05-14,Adidas,37,35,Brasile,PSG
,Presnel,Kimpembe,D,1995-08-13,Adidas,26,22,Francia,PSG
,Thilo,Kehrer,D,1996-09-21,,25,13,Germania,PSG
,Layvin,Kurzawa,D,1992-09-04,,29,7,Francia,PSG
,Leandro,Paredes,C,1994-06-29,,27,12,Argentina,PSG
,Marco,Verratti,C,1992-11-05,Nike,29,34,Italia,PSG
,Rafinha,,C,1993-02-12,,28,8,Brasile,PSG
,Julian,Draxler,C,1993-09-20,,28,12,Germania,PSG
,Neymar,,A,1992-02-05,Puma,29,80,Brasile,PSG
,Kylian,Mbappé,A,1998-12-20,Nike,23,100,Francia,PSG
,Moise,Kean,A,2000-02-28,Adidas,21,20,Italia,PSG
,Alfred,Gomis,P,1993-09-05,,28,5,Senegal,Stade Rennais
,Romain,Salin,P,1984-07-29,,37,1,Francia,Stade Rennais
,Nayef,Aguerd,D,1996-03-30,,25,5,Marocco,Stade Rennais
,Damien,Da Silva,D,1988-05-17,,33,3,Francia,Stade Rennais
,Faitout,Maouassa,D,1998-07-06,,23,7,Francia,Stade Rennais
,Adrien,Truffert,D,2001-11-20,,20,4,Francia,Stade Rennais
,Steven,Nzonzi,C,1988-12-15,,33,6,Francia,Stade Rennais
,Eduardo,Camavinga,C,2002-11-10,Adidas,19,35,Francia,Stade Rennais
,Benjamin,Bourigeaud,C,1994-01-14,,27,8,Francia,Stade Rennais
,James,Léa Siliki,C,1996-06-12,,25,4,Francia,Stade Rennais
,Jérémy,Doku,A,2002-05-27,,19,4,Belgio,Stade Rennais
,Serhou,Guirassy,A,1996-03-12,,25,7,Francia,Stade Rennais
,Matz,Sels,P,1992-01-26,,29,4,Belgio,Strasburgo
,Bingourou,Kamara,P,1996-10-21,,25,1,Senegal,Strasburgo
,Mohamed,Simakan,D,2000-05-03,,21,10,Francia,Strasburgo
,Alexander,Djiku,D,1994-08-09,,27,4,Ghana,Strasburgo
,Stefan,Mitrovic,D,1990-05-22,,31,1,Serbia,Strasburgo
,Anthony,Caci,D,1997-07-01,,24,3,Francia,Strasburgo
,Ibrahima,Sissoko,C,1997-10-27,,24,4,Francia,Strasburgo
,Jean-Ricner,Bellegarde,C,1998-06-27,,23,3,Francia,Strasburgo
,Dimitri,Liénard,C,1988-01-13,,33,1,Francia,Strasburgo
,Adrien,Thomasson,C,1993-12-10,,28,4,Francia,Strasburgo
,Habib,Diallo,A,1995-06-15,,26,7,Senegal,Strasburgo
,Ludovic,Ajorque,A,1994-02-25,,27,5,Francia,Strasburgo
,Bernd,Leno,P,1992-03-04,Nike,29,15,Germania,Arsenal
,Alex,Rúnarsson,P,1995-02-18,,26,3,Islanda,Arsenal
,Cédric,Soares,D,1991-08-31,,30,7,Portogallo,Arsenal
,Calum,Chambers,D,1995-01-20,,26,8,Inghilterra,Arsenal
,David,Luiz,D,1987-04-22,Nike,34,13,Brasile,Arsenal
,Héctor,Bellerín,D,1995-03-19,Adidas,26,22,Spagna,Arsenal
,Thomas,Partey,C,1993-06-13,Adidas,28,29,Ghana,Arsenal
,Granit,Xhaka,C,1992-09-27,Nike,29,22,Svizzera,Arsenal
,Dani,Ceballos,C,1996-08-07,Nike,25,24,Spagna,Arsenal
,Bukayo,Saka,C,2001-09-05,Nike,20,28,Inghilterra,Arsenal
,Martin,Ødegaard,C,1998-12-17,Nike,23,29,Norvegia,Arsenal
,Gabriel,Martinelli,A,2001-06-18,Adidas,20,18,Brasile,Arsenal
,Nicolas,Pépé,A,1995-05-29,Nike,26,28,Brasile,Arsenal
,Pierre-Emerick,Aubameyang,A,1989-06-18,Nike,32,30,Gabon,Arsenal
,Alexandre,Lacazette,A,1991-05-28,Adidas,30,27,Gabon,Arsenal
,Edouard,Mendy,P,1992-03-01,,29,15,Ghana,Chelsea
,Kepa,Arrizabalaga,P,1994-10-03,Adidas,27,12,Spagna,Chelsea
,Kurt,Zouma,D,1994-10-27,,27,19,Francia,Chelsea
,Antonio,Rüdiger,D,1993-03-03,,28,15,Germania,Chelsea
,Thiago,Silva,D,1984-09-22,NIke,37,6,Brasile,Chelsea
,Ben,Chilwell,D,1996-12-21,,25,24,Inghilterra,Chelsea
,Reece,James,D,1999-12-08,Nike,22,20,Inghilterra,Chelsea
,N'Golo,Kanté,C,1991-03-29,Nike,30,35,Francia,Chelsea
,Mateo,Kovacic,C,1994-05-06,Nike,27,24,Croazia,Chelsea
,Billy,Gilmour,C,2001-06-11,,20,8,Scozia,Chelsea
,Kai,Havertz,C,/199-gi-119,Nike,22,50,Germania,Chelsea
,Christian,Pulisic,A,1998-09-18,Nike,23,40,Germania,Chelsea
,Hakim,Ziyech,A,1993-03-19,Nike,28,30,Marocco,Chelsea
,Timo,Werner,A,1996-03-06,Adidas,25,47,Germania,Chelsea
,Jordan,Pickford,P,1994-03-07,,27,13,Inghilterra,Everton
,Robin,Olsen,P,1990-01-08,,31,2,Svezia,Everton
,Michael,Keane,D,1993-01-11,,28,14,Inghilterra,Everton
,Yerry,Mina,D,1994-09-23,,27,10,Colombia,Everton
,Lucas,Digne,D,1993-07-20,Nike,27,16,Francia,Everton
,Seamus,Coleman,D,1988-09-11,,33,5,Irlanda,Everton
,Allan,,C,1991-01-08,,30,13,Brasile,Everton
,Abdoulaye,Doucouré,C,1993-01-01,,28,13,Francia,Everton
,André,Gomes,C,1993-07-30,,28,11,Spagna,Everton
,James,Rodríguez,C,1991-07-12,Adidas,30,20,Colombia,Everton
,Richarlison,,A,1997-05-10,Nike,24,40,Brasile,Everton
,Alex,Iwobi,A,1996-05-03,,25,14,Nigeria,Everton
,Dominic,Calvert-Lewin,A,1997-03-16,Nike,24,30,Inghilterra,Everton
,Kasper,Schmeichel,P,1986-11-05,,35,7,Danimarca,Leicester City
,Danny,Ward,P,1993-06-22,,28,2,Galles,Leicester City
,Caglar,Söyüncü,D,1996-05-23,,25,18,Turchia,Leicester City
,Wesley,Fofana,D,2000-12-17,,21,12,Francia,Leicester City
,Jonny,Evans,D,1988-01-03,,33,6,Inghilterra,Leicester City
,Timothy,Castagne,D,1995-12-05,,26,14,Belgio,Leicester City
,Wilfred,Ndidi,C,1996-12-16,Nike,25,24,Nigeria,Leicester City
,Nampalys,Mendy,C,1992-06-23,,29,5,Francia,Leicester City
,Youri,Tielemans,C,1997-05-07,Adidas,24,27,Belgio,Leicester City
,Dennis,Praet,C,1994-05-14,Adidas,27,13,Belgio,Leicester City
,Cengiz,Ünder,A,1997-07-14,,24,14,Turchia,Leicester City
,Jamie,Vardy,A,1987-01-11,Nike,34,10,Inghilterra,Leicester City
,Kelechi,Iheanacho,A,1996-10-03,Nike,25,10,Nigeria,Leicester City
,Alisson,,P,1992-10-02,Nike,29,40,Brasile,Liverpool
,Adrián,,P,1987-01-03,,34,2,Spagna,Liverpool
,Virgil,Van Dijk,D,1991-07-08,Nike,30,40,Olanda,Liverpool
,Joe,Gomez,D,1997-05-23,,24,20,Inghilterra,Liverpool
,Andrew,Robertson,D,1994-03-11,,27,30,Scozia,Liverpool
,Trent,Alexander-Arnold,D,1998-10-07,Nike,23,50,Inghilterra,Liverpool
,Fabinho,,C,1993-10-23,Adidas,28,30,Brasile,Liverpool
,Thiago,,C,1991-04-11,Nike,30,25,Spagna,Liverpool
,Georginio,Wijnaldum,C,1990-11-11,,31,20,Olanda,Liverpool
,Jordan,Henderson,C,1990-06-17,,31,15,Inghilterra,Liverpool
,Sadio,Mané,A,1992-04-10,New Balance,29,60,Senegal,Liverpool
,Mohamed,Salah,A,1992-06-15,Adidas,29,60,Egitto,Liverpool
,Roberto,Firmino,A,1991-10-02,Adidas,30,36,Brasile,Liverpool
,Ederson,,P,1993-08-17,Nike,28,26,Brasile,Manchester City
,Zack,Steffen,P,1995-04-02,,26,3,Stati Uniti,Manchester City
,Rúben,Dias,D,/199-ma-147,,24,30,Portogallo,Manchester City
,Aymeric,Laporte,D,1994-05-27,Adidas,27,30,Francia,Manchester City
,John,Stones,D,1994-05-28,Nike,27,13,Inghilterra,Manchester City
,Eric,García,D,2001-01-09,,20,10,Spagna,Manchester City
,Rodri,,C,1996-06-22,,25,30,Spagna,Manchester City
,Phil,Foden,C,2000-05-28,Nike,20,30,Inghilterra,Manchester City
,Ilkay,Gündogan,C,1990-10-24,Adidas,31,20,Germania,Manchester City
,Kevin,De Bruyne,C,1991-06-28,Nike,30,60,Belgio,Manchester City
,Raheem,Sterling,A,1994-12-08,Nike,27,55,Inghilterra,Manchester City
,Bernardo,Silva,A,1994-08-10,Nike,27,38,Portogallo,Manchester City
,Sergio,Agüero,A,1988-06-02,Nike,33,18,Argentina,Manchester City
,David,De Gea,P,1990-11-07,Adidas,31,13,Spagna,Manchester United
,Dean,Henderson,P,1997-03-12,Adidas,24,10,Inghilterra,Manchester United
,Harry,Maguire,D,1993-03-05,,28,20,Inghilterra,Manchester United
,Alex,Telles,D,1992-12-15,,29,12,Brasile,Manchester United
,Luke,Shaw,D,1995-07-12,,26,11,Inghilterra,Manchester United
,Aaron,Wan-Bissaka,D,1997-11-26,,24,20,Inghilterra,Manchester United
,Paul,Pogba,C,1993-03-15,Adidas,28,35,Francia,Manchester United
,Donny,Van de Beek,C,1997-04-18,Adidas,24,20,Olanda,Manchester United
,Fred,,C,1993-03-05,,28,12,Brasile,Manchester United
,Bruno,Fernandes,C,1994-09-08,Nike,27,45,Portogallo,Manchester United
,Marcus,Rashford,A,1997-10-31,Nike,24,40,Inghilterra,Manchester United
,Anthony,Martial,A,1995-12-05,Nike,26,28,Francia,Manchester United
,Edinson,Cavani,A,1987-02-14,Nike,34,10,Uruguay,Manchester United
,Hugo,Lloris,P,1986-12-26,,35,6,Inghilterra,Tottenham
,Joe,Hart,P,1987-04-19,,34,1,Inghilterra,Tottenham
,Davinson,Sánchez,D,1996-06-12,,25,20,Colombia,Tottenham
,Toby,Alderweireld,D,1989-03-02,,32,10,Belgio,Tottenham
,Sergio,Reguilón,D,1996-12-16,Adidas,25,15,Spagna,Tottenham
,Serge,Aurier,D,1996-12-16,Adidas,25,15,Costa D'avorio,Tottenham
,Tanguy,Ndombélé,C,1996-12-28,Adidas,25,22,Francia,Tottenham
,Giovani,Lo Celso,C,1996-04-09,Adidas,25,16,Argentina,Tottenham
,Moussa,Sissoko,C,1989-08-16,,32,9,Francia,Tottenham
,Dele,Alli,C,1996-04-11,Adidas,25,19,Inghilterra,Tottenham
,Heung-min,Son,A,1992-07-08,Adidas,29,45,Corea del Sud,Tottenham
,Gareth,Bale,A,1989-07-16,Adidas,32,10,Galles,Tottenham
,Harry,Kane,A,1993-07-28,Adidas,28,60,Inghilterra,Tottenham
,Unai,Simòn,P,6-11-7-19,,24,15,Spagna,Athletic Bilbao
,Iago,Herrerìn,P,1-25-8-19,,33,1,Spagna,Athletic Bilbao
,Iñigo,Martínez,D,1991-05-17,,30,13,Spagna,Athletic Bilbao
,Unai,Núñez,D,1997-01-30,,24,10,Spagna,Athletic Bilbao
,Yeray,Ãlvarez,D,1995-01-24,,26,10,Spagna,Athletic Bilbao
,Yuri,Berchiche,D,1990-02-10,,31,8,Spagna,Athletic Bilbao
,Peru,Nolaskoain,C,1998-10-25,,23,2,Spagna,Athletic Bilbao
,Unai,López,C,1995-10-30,,26,10,Spagna,Athletic Bilbao
,Dani,García,C,1990-05-24,,31,2,Spagna,Athletic Bilbao
,Iker,Muniain,A,1992-12-19,,29,8,Spagna,Athletic Bilbao
,Ãlex,Berenguer,A,1992-12-19,,29,8,Spagna,Athletic Bilbao
,Iñaki,Williams,A,1994-06-15,,27,13,Spagna,Athletic Bilbao
,Jan,Oblak,P,1993-01-07,Adidas,28,50,Slovenia,Atletico Madrid
,Ivo,Grbic,P,1996-01-18,,25,4,Croazia,Atletico Madrid
,José María,Giménez,D,1995-01-20,,26,33,Uruguay,Atletico Madrid
,Mario,Hermoso,D,1995-06-18,,26,15,Spagna,Atletico Madrid
,Renan,Lodi,D,1998-04-08,,23,20,Brasile,Atletico Madrid
,Kieran,Trippier,D,1990-09-19,,31,10,Inghilterra,Atletico Madrid
,Lucas,Torreira,C,1996-02-11,,25,15,Uruguay,Atletico Madrid
,Koke,,C,1992-01-08,,29,30,Spagna,Atletico Madrid
,Saúl,Ñíguez,C,1994-11-21,,27,30,Spagna,Atletico Madrid
,Ãngel,Correa,A,1995-03-09,,26,20,Argentina,Atletico Madrid
,Joao,Fèlix,A,1999-11-10,,22,58,Portogallo,Atletico Madrid
,Marcos,Llorente,A,1995-01-30,,26,27,Spagna,Atletico Madrid
,Marc-AndrÃ©,Ter Stegen,P,1992-04-30,Adidas,29,38,Germania,Barcellona
,Neto,,P,1989-07-19,,32,5,Brasile,Barcellona
,Clèment,Lenglet,D,1995-06-17,,26,20,Francia,Barcellona
,Gerard,Piquè,D,1987-02-02,,34,6,Spagna,Barcellona
,Jordi,Alba,D,1989-03-21,,32,13,Spagna,Barcellona
,Sergino,Dest,D,2000-11-03,,21,13,Stati Uniti,Barcellona
,Sergio,Busquets,C,1988-07-16,,33,5,Spagna,Barcellona
,Frenkie,De Jong,C,1997-05-12,Nike,24,35,Olanda,Barcellona
,Miralem,PjaniÄ‡,C,1990-04-02,Adidas,31,20,Bosnia,Barcellona
,Philippe,Coutinho,C,1992-06-12,Nike,29,30,Brasile,Barcellona
,Ansu,Fati,A,2002-10-31,Nike,19,48,Spagna,Barcellona
,Lionel,Messi,A,1987-06-24,Adidas,34,50,Argentina,Barcellona
,Antoine,Griezmann,A,1991-03-21,Adidas,30,35,Francia,Barcellona
,Thibaut,Courtois,P,1992-05-11,Adidas,29,38,Belgio,Real Madrid
,Raphaèl,Varane,D,1993-04-25,,28,35,Francia,Real Madrid
,Sergio,Ramos,D,1986-03-30,Nike,35,7,Spagna,Real Madrid
,Ferland,Mendy,D,1995-06-08,,26,20,Francia,Real Madrid
,Marcelo,,D,1988-05-12,,33,5,Brasile,Real Madrid
,Daniel,Carvajal,D,1992-01-11,,29,20,Spagna,Real Madrid
,Casemiro,,C,1992-02-23,Nike,29,35,Brasile,Real Madrid
,Federico,Valverde,C,1998-07-22,,23,35,Uruguay,Real Madrid
,Toni,Kroos,C,1990-01-04,Adidas,31,28,Germania,Real Madrid
,Isco,,C,1992-04-21,Nike,29,10,Spagna,Real Madrid
,Eden,Hazard,A,1991-01-07,Nike,30,28,Belgio,Real Madrid
,Karim,Benzema,A,1987-12-19,Adidas,34,13,Francia,Real Madrid
,Ãlex,Remiro,P,1995-03-24,,26,12,Spagna,Real Sociedad
,Miguel Ãngel,Moyà,P,1984-04-02,,37,1,Spagna,Real Sociedad
,Robin,Le Normand,D,1996-11-11,,25,11,Francia,Real Sociedad
,Aritz,Elustondo,D,1994-03-28,,27,8,Spagna,Real Sociedad
,Andoni,Gorosabel,D,1996-08-04,,25,5,Spagna,Real Sociedad
,Joseba,Zaldua,D,1992-06-24,,29,4,Spagna,Real Sociedad
,Igor,Zubeldia,C,1997-03-30,,24,11,Spagna,Real Sociedad
,Martìn,Zubimendi,C,1999-02-02,,22,8,Spagna,Real Sociedad
,Mikel,Merino,C,1996-06-22,,25,20,Spagna,Real Sociedad
,Ander,Guevara,C,1997-07-07,,24,3,Spagna,Real Sociedad
,Mikel,Oyarzabal,A,1997-04-21,Nike,24,35,Spagna,Real Sociedad
,Alexander,Isak,A,1999-09-21,,22,12,Svezia,Real Sociedad
,Bono,,P,1991-04-05,,32,8,Marocco,Sevilla
,Tomas,Vaclìk,P,1989-03-29,,32,4,Repubblica Ceca,Sevilla
,Jules,Koundè,D,1998-11-12,,23,26,Francia,Sevilla
,Diego,Carlos,D,1993-03-15,,28,25,Brasile,Sevilla
,Marcos,Acuña,D,1991-10-28,,32,7,Argentina,Sevilla
,Jesùs,Navas,D,1985-11-21,,36,2,Spagna,Sevilla
,Joan,Jordàn,C,1994-07-06,,27,13,Spagna,Sevilla
,Oliver,Torres,C,1994-11-10,,27,7,Spagna,Sevilla
,Ivan,Rakitic,C,1988-03-10,Adidas,33,5,Croazia,Sevilla
,Oscar,,C,1998-06-28,,23,6,Spagna,Sevilla
,Lucas,Ocampos,A,1994-07-11,,27,23,Argentina,Sevilla
,Suso,,A,1993-11-19,,28,9,Spagna,Sevilla
,Jaume,Domènech,P,1990-11-05,,31,3,Spagna,Valencia
,Jasper,Cillessen,P,1989-04-22,,32,3,Olanda,Valencia
,Gabriel,Paulista,D,1990-11-26,,30,8,Spagna,Valencia
,Mouctar,Diakhaby,D,1996-12-19,,25,5,Francia,Valencia
,Hugo,Guillamòn,D,2000-01-31,,21,4,Spagna,Valencia
,Josè,Gayà ,D,1995-05-25,,26,18,Spagna,Valencia
,Carlos,Soler,C,1997-01-02,,24,18,Spagna,Valencia
,Uros,Racic,C,1998-03-17,,23,5,Serbia,Valencia
,Kang-in,Lee,C,2001-02-19,,20,8,Corea del Sud,Valencia
,Gonçalo,Guedes,A,1996-11-29,Nike,25,10,Portogallo,Valencia
,Maxi,Gòmez,A,1996-08-14,,25,16,Uruguay,Valencia
,Patrick,Cutrone,A,1998-01-03,Adidas,23,16,Italia,Valencia
,Sergio,Asenjo,P,1989-06-28,,32,5,Spagna,Villareal
,Gero,Rulli,P,1992-05-20,,29,2,Argentina,Villareal
,Pau,Torres,D,1997-01-16,,24,25,Spagna,Villareal
,Juan,Foyth,D,1998-01-12,,23,5,Argentina,Villareal
,Ramiro,Funes Mori,D,1991-03-05,,30,2,Argentina,Villareal
,Pervis,Estupinàn,D,1998-01-21,,23,7,Spagna,Villareal
,Francis,Coquelin,C,1991-05-13,,30,3,Francia,Villareal
,Manu,Trigueros,C,17/10/1991,,30,6,Spagna,Villareal
,Dani,Parejo,C,16/04/1989,,32,5,Spagna,Villareal
,Samuel,Chukwueze,A,22/05/1999,,22,12,Nigeria,Villareal
,Gerard,Moreno,A,07/04/1992,,29,16,Spagna,Villareal
,Paco,Alcácer,A,30/08/1993,Adidas,28,14,Spagna,Villareal